,logFC,logCPM,PValue,FDR
TCAF2,1.505596,-0.6056718,6.60E-06,2.03E-05
LRRC36,1.505468,-2.745852,0.001336999,0.00274905
LINC02910,1.505168,-0.4715602,0.00046228,0.001037227
NKIRAS1,1.504937,0.01431064,5.22E-08,2.17E-07
COQ10B,1.504542,3.0348,1.00E-15,9.08E-15
LOC112268195,1.503977,-1.281207,9.71E-05,0.000246828
ZNF286A,1.503092,0.2786955,1.84E-07,7.10E-07
LOC105378781,1.502716,-3.276032,0.02570709,0.04064995
RPA3,1.502706,1.943051,3.15E-10,1.70E-09
SPTBN4,1.50253,-1.571765,0.000525772,0.001165985
LOC105370384,1.501964,-0.3285722,1.02E-06,3.55E-06
ARID2,1.501674,3.138782,2.10E-23,3.23E-22
NDFIP2,1.501551,-0.6474102,3.32E-05,9.14E-05
SIAH3,1.501546,-3.181674,0.01908718,0.03104417
APLF,1.501341,-0.4698845,8.94E-07,3.12E-06
CFAP20,1.501255,3.103697,7.52E-11,4.33E-10
ECE1-AS1,1.501176,0.1684448,2.32E-07,8.82E-07
LOC107986553,1.499426,-2.37743,0.00069686,0.001509444
CDK13-DT,1.499206,-1.369564,1.93E-05,5.53E-05
HELQ,1.499146,2.159673,1.62E-18,1.83E-17
TMX1,1.499139,3.032358,2.32E-13,1.71E-12
LOC105377524,1.498272,-3.312878,0.009499362,0.01648861
LOC105371661,1.497984,-2.542521,0.0279327,0.04382313
UBE2D4,1.497794,1.737834,8.43E-14,6.50E-13
LOC105370680,1.497766,-3.738217,0.0194487,0.03157562
TCTE1,1.496379,-2.08342,6.73E-05,0.000176065
VSIG1,1.495576,2.16748,3.71E-12,2.45E-11
SNORD97,1.495171,-3.401331,0.01599464,0.02644165
LGMN,1.494855,1.819858,6.32E-08,2.60E-07
BORCS7,1.494749,0.9355315,1.35E-12,9.26E-12
FAM218A,1.494259,-2.599204,0.01121719,0.01916747
LOC105378539,1.493848,0.7830236,4.37E-07,1.60E-06
MIR645,1.493828,-3.116094,0.003707322,0.006996958
LINS1,1.493808,3.031398,2.63E-19,3.14E-18
DCTN6,1.493763,1.778812,3.83E-08,1.62E-07
GUCY1B2,1.493494,-2.464774,0.02257043,0.03612414
PRRC2C,1.493232,6.219777,7.73E-25,1.31E-23
ZFHX2,1.492968,-1.829183,7.06E-05,0.000183818
FAM133DP,1.492621,-0.1135565,5.04E-05,0.000134629
SNORA64,1.491768,-2.626966,0.000392019,0.000891015
LOC105374464,1.491424,1.353827,6.18E-05,0.000162738
EFCAB13,1.491363,-0.392174,1.11E-07,4.39E-07
ZHX3,1.490972,2.088557,5.67E-15,4.80E-14
TMEM126B,1.490959,1.958421,1.53E-12,1.04E-11
PSMA2,1.490091,4.402883,4.08E-11,2.41E-10
CA5BP1-CA5B,1.489643,-1.796851,0.000127725,0.000317747
EEA1,1.489463,1.836717,3.08E-10,1.66E-09
SLC2A13,1.489278,-0.4757689,4.27E-06,1.35E-05
EMSY,1.489133,2.90628,5.12E-21,6.88E-20
CUBN,1.488955,0.9182518,1.22E-09,6.14E-09
LOC105371441,1.488922,0.1259215,6.55E-08,2.68E-07
SEC14L2,1.488538,0.7655889,4.94E-05,0.000132031
HMGXB4,1.487784,2.340464,2.57E-15,2.25E-14
LOC105376159,1.487693,-2.18429,0.00184761,0.003688979
TTLL5,1.48728,2.486921,1.07E-18,1.23E-17
PRKCQ-AS1,1.487087,2.876867,1.08E-11,6.82E-11
TNFRSF18,1.487071,2.20997,0.000736419,0.001587192
LINC02642,1.486836,-3.605341,0.01352282,0.02271329
SNHG28,1.486553,-3.657677,0.02620963,0.04134978
COL1A1,1.486052,-2.522335,0.005720696,0.01038154
TBX1,1.485662,-2.065804,9.77E-05,0.000248274
SMAP1,1.485354,2.107703,1.84E-16,1.77E-15
STOX1,1.485238,-2.391338,0.003568815,0.006757467
ZC3HAV1L,1.484863,-0.7010166,7.38E-06,2.25E-05
LOC102724881,1.484671,-2.772103,0.02549988,0.04035656
DDR2,1.484027,-1.540163,0.001181398,0.002452016
LOC105376266,1.483924,-1.489931,0.000621307,0.001358754
ZNF10,1.483536,0.1356021,0.000312609,0.000724048
ARIH2OS,1.483508,0.2562963,1.20E-10,6.75E-10
TF,1.483425,-1.06531,0.001160574,0.002411483
UTP15,1.482824,1.603957,2.34E-09,1.14E-08
TCERG1,1.482205,3.833734,3.43E-12,2.27E-11
LOC408186,1.481571,-1.316824,4.64E-05,0.000124763
KIF5A,1.481363,-1.49471,0.000211134,0.000503389
TRS-AGA5-1,1.481054,-3.800324,0.01248761,0.02112604
PDE4B,1.480929,4.480519,3.28E-10,1.77E-09
PPIL3,1.480881,1.849188,4.60E-11,2.71E-10
FAM83E,1.480668,-2.218818,0.000304003,0.00070574
UBE2D3-AS1,1.480644,-1.676345,0.000118101,0.000295828
NUDT9P1,1.480335,-2.923128,0.01549135,0.02566888
LINC01891,1.480211,-0.6267863,8.76E-06,2.65E-05
TMEM108,1.480065,-2.868638,0.007687367,0.01358532
FAM71D,1.480016,-3.610641,0.02972073,0.04636464
URB2,1.479651,1.023056,3.84E-10,2.05E-09
TMEM220-AS1,1.479234,-3.480591,0.01338437,0.02249291
MRPL40,1.479227,2.016688,2.37E-08,1.03E-07
MRC1,1.479033,-1.653902,0.00368715,0.006962414
MPP2,1.478789,-1.252649,0.003729397,0.007035055
BTBD17,1.478483,-3.541526,0.01392095,0.02331575
RSBN1,1.478284,3.50853,2.02E-19,2.44E-18
TAF1A-AS1,1.478222,-2.627749,0.005476964,0.009987106
PARGP1,1.477496,-2.398618,0.000590797,0.001297051
TBCCD1,1.476759,1.762849,1.76E-15,1.56E-14
LOC101929578,1.476545,-3.447225,0.01654818,0.02728285
LOC105373953,1.476441,-3.728443,0.02388995,0.03806425
EIF3E,1.476426,6.018388,1.71E-14,1.40E-13
LOC105374584,1.476209,-0.01860068,6.58E-07,2.34E-06
KMT2A,1.476066,4.841848,1.43E-25,2.54E-24
LRRC66,1.476048,-2.970735,0.01907679,0.03102893
MIR663AHG,1.47559,-3.529211,0.02341213,0.03736689
CBLB,1.475018,3.871229,7.40E-21,9.85E-20
LOC100996664,1.474937,-3.300069,0.02695271,0.04240893
LOC105376395,1.474787,-3.362139,0.009566571,0.01659754
SLC38A6,1.474577,0.614251,1.60E-13,1.20E-12
LYPLAL1-DT,1.473857,-2.719139,0.01234841,0.02091619
C16orf95-DT,1.473511,-2.940713,0.0165999,0.02735843
MYBPC2,1.473279,-2.719805,0.000731975,0.001578801
LINC01237,1.473071,-2.853207,0.002711865,0.00524963
LINC02795,1.472976,-3.058616,0.01623837,0.02681599
AQP11,1.472433,-1.605268,1.68E-05,4.87E-05
LSM3,1.47227,2.695109,2.24E-07,8.52E-07
MED30,1.472148,2.33284,1.34E-17,1.42E-16
TFB2M,1.471883,1.250525,3.01E-13,2.20E-12
RPS27A,1.47017,7.043935,5.99E-10,3.13E-09
RHBDL2,1.470009,-3.463896,0.01772175,0.02902111
NUDT19,1.469707,2.031473,2.42E-17,2.51E-16
CRACR2A,1.468901,2.08091,5.09E-17,5.12E-16
ZNF724,1.468753,-2.081998,0.001767251,0.003539921
LOC122539214,1.46871,-0.2235466,5.23E-07,1.89E-06
SEMA6A-AS1,1.467339,-3.115392,0.01074844,0.01843247
TMEM52B,1.466763,-2.626918,0.01073941,0.01841954
TMED10P1,1.466235,-2.096017,0.000226702,0.000537476
LOC105374306,1.466222,-2.397967,0.001093125,0.002283825
ASH1L,1.46536,4.290175,1.04E-20,1.37E-19
PPM1E,1.465296,-2.567617,0.000746376,0.001607258
SLC4A4,1.464171,-0.9243335,0.000781705,0.00167597
LOC105372242,1.463762,-3.692676,0.007710658,0.01362131
EZR,1.463574,6.190109,1.10E-12,7.64E-12
DNAJC9-AS1,1.46356,-1.223246,8.97E-08,3.60E-07
PKDREJ,1.463345,-1.575502,0.001361806,0.002794835
RPS3,1.463079,8.99082,1.19E-15,1.06E-14
ATXN7L1,1.462877,3.130218,3.57E-14,2.84E-13
RAP1GDS1,1.461359,3.736275,9.31E-17,9.20E-16
LOC101929703,1.460597,-0.4240503,1.93E-06,6.43E-06
KIF14,1.459652,-0.9600789,0.001067084,0.002234683
SNORA59A,1.459472,-3.450361,0.02278968,0.03643822
C6orf132,1.459184,-2.723693,0.000751021,0.001616231
FAM53B-AS1,1.459096,-2.005412,0.00912098,0.01587698
ACTG1P25,1.458904,-2.133038,0.005694378,0.01033962
CKMT2,1.458058,-2.314973,0.000324064,0.000748532
LOC107985909,1.457993,-1.307607,0.001753566,0.003514777
LOC105372026,1.457724,-3.319238,0.02368986,0.03777131
ACOT4,1.457673,-0.4017213,0.000313684,0.000726447
SSBP2,1.457559,2.968214,8.62E-11,4.93E-10
ECT2L,1.457392,-1.878554,0.000233986,0.000553619
RSL1D1-DT,1.45686,-1.972399,0.000707527,0.001530414
EIF1,1.456705,8.346078,2.04E-15,1.80E-14
TTC23L,1.456379,-2.029242,0.000885947,0.001881053
AASDHPPT,1.455987,2.052529,1.07E-16,1.05E-15
CSMD1,1.455872,-2.488569,0.004553423,0.008435646
MAP3K5-AS1,1.455084,-2.317613,0.000679554,0.001474962
GNPDA2,1.454606,0.6113577,1.50E-10,8.36E-10
PTPN13,1.454604,-0.5378181,2.45E-05,6.91E-05
ARHGEF33,1.45389,-3.305693,0.02003831,0.03244094
LOC107986163,1.453219,-3.634149,0.01767717,0.02895575
ZNF404,1.453071,-1.891568,0.001598838,0.003233012
MYOZ3,1.452979,-2.949536,0.007839991,0.01382879
TEX45,1.452595,-2.560319,0.001951359,0.00388073
UCHL5,1.451849,2.615247,1.05E-13,8.05E-13
CASK,1.451756,2.081832,2.00E-09,9.85E-09
C9orf43,1.451326,-2.997229,0.002574998,0.005007667
ALDH1A3-AS1,1.451322,-2.796273,0.003031895,0.0058152
DDX5,1.450857,8.223027,2.66E-23,4.07E-22
ZNF583,1.450635,-0.103554,3.97E-06,1.26E-05
LINC00885,1.450127,-2.058738,0.02811833,0.04409393
KLHL41,1.449999,-3.67859,0.02398089,0.03819609
MRPS18C,1.449908,-0.06909927,4.49E-08,1.88E-07
LINC01424,1.44922,-3.780814,0.02166441,0.03479667
CFAP100,1.449171,-1.420821,1.50E-05,4.37E-05
NDUFS5,1.449153,4.042186,1.93E-09,9.50E-09
SUGT1P4-STRA6LP,1.448829,-1.689813,0.004574507,0.008470492
ZNF140,1.448532,-0.9002944,5.05E-07,1.82E-06
ALG10B,1.44809,-0.3640985,4.17E-09,1.98E-08
GLT8D2,1.447676,-2.733783,0.002793341,0.005397532
NYNRIN,1.447396,-2.056126,0.004419633,0.008210661
CEMIP,1.445701,0.03864545,1.79E-05,5.14E-05
ZNF273,1.445461,0.0546159,4.43E-10,2.35E-09
NR4A1,1.445314,1.59785,0.000401138,0.000910131
LOC105372261,1.445041,-3.033601,0.01283425,0.02164755
SCAI,1.444641,1.371622,9.21E-10,4.71E-09
NUP54,1.444239,2.723202,1.51E-17,1.59E-16
PDE12,1.444142,2.940579,6.50E-20,8.14E-19
ITPR1,1.443782,3.053921,9.40E-15,7.85E-14
LEPROTL1,1.443717,4.947343,1.39E-16,1.35E-15
PLXNA4,1.44362,-0.1524576,7.66E-05,0.000198375
BEX4,1.442745,2.652508,1.28E-13,9.74E-13
C4orf45,1.442596,-3.490123,0.0267089,0.04205017
ATP5MK,1.442433,2.822569,1.65E-08,7.33E-08
LOC107984748,1.442299,-2.552555,0.003803872,0.007161034
RHNO1,1.442078,2.395941,1.39E-12,9.52E-12
CACHD1,1.441929,-1.646026,0.004203598,0.007845325
ANKRD44,1.441379,5.358139,4.38E-20,5.54E-19
RNF157-AS1,1.441187,-0.8797284,0.000123787,0.000308857
ATOX1-AS1,1.440424,-2.29847,0.000232613,0.000550545
LOC101928214,1.440022,-2.289832,0.001791134,0.003584674
LINC00471,1.439762,-2.481622,0.000923989,0.001955357
DENND4C,1.439482,2.988435,6.17E-19,7.21E-18
RECK,1.438676,1.125765,2.61E-10,1.42E-09
METAP1,1.438194,3.152551,6.75E-18,7.29E-17
CMAHP,1.438081,2.309107,1.70E-13,1.28E-12
ZNF326,1.437346,2.244645,1.32E-11,8.25E-11
SYPL1,1.437327,3.152623,9.34E-19,1.07E-17
USP46,1.43675,0.5991567,7.39E-07,2.61E-06
FUT8,1.436604,2.495027,9.65E-16,8.74E-15
LOC105375539,1.436196,-3.093473,0.01528008,0.02535943
NT5DC3,1.43575,1.11422,3.55E-07,1.31E-06
AQP3,1.435108,5.01522,3.53E-08,1.50E-07
LOC105376624,1.435088,-2.710568,0.00717208,0.01275824
WTIP,1.433887,-1.289451,3.31E-05,9.11E-05
LOC107984952,1.433881,-2.178218,0.000767821,0.001648765
SMIM19,1.43384,1.525349,9.67E-15,8.06E-14
SH3RF2,1.433414,-1.351271,0.006751512,0.01207819
MYORG,1.432361,-1.198349,0.000181856,0.000438752
DIABLO,1.431772,2.128576,7.53E-16,6.88E-15
KL,1.431207,-3.2355,0.006198174,0.01116985
SREK1,1.430642,3.666264,2.98E-16,2.82E-15
FKBP7,1.430254,-1.846957,4.74E-06,1.49E-05
PLAC4,1.43018,-2.057756,0.02013081,0.03257796
PMM1,1.429673,3.095213,1.12E-12,7.75E-12
GRAMD2B,1.429523,0.2380762,0.000108383,0.000273189
CFAP54,1.429159,-1.568612,0.000186041,0.000448065
DCP1A,1.428766,3.852208,1.50E-14,1.23E-13
LOC107986097,1.428691,-2.162366,0.005656761,0.01027621
CRYZL1,1.428471,1.992545,4.94E-14,3.89E-13
LOC100505728,1.428423,-2.53351,0.005204681,0.00952746
FAM76A,1.42834,2.079127,2.33E-19,2.81E-18
ALG13,1.427406,2.738169,6.87E-17,6.84E-16
SNHG17,1.427316,2.994481,1.24E-16,1.21E-15
UBXN7-AS1,1.427262,-3.666988,0.02724683,0.0428337
POM121L10P,1.427146,-3.003525,0.006001081,0.01084616
PRIM1,1.427111,1.836858,7.50E-12,4.79E-11
SP2-AS1,1.426886,-2.154427,0.00246139,0.004805479
LOC107984063,1.426767,0.2728659,3.95E-09,1.88E-08
COX16,1.426552,-1.326045,5.47E-06,1.70E-05
CUL5,1.426513,2.403495,3.18E-17,3.26E-16
GSTCD,1.426475,-0.6891187,5.06E-08,2.11E-07
LINC02762,1.426165,-1.363812,0.000121119,0.000302768
MAGOHB,1.425972,1.112053,5.73E-12,3.70E-11
ZNF277,1.424237,2.046783,1.34E-12,9.18E-12
RCHY1,1.423839,2.137671,7.05E-13,4.97E-12
ZNF426-DT,1.423629,-3.194798,0.005955505,0.01077267
S1PR1-DT,1.422585,-0.2908317,1.65E-09,8.16E-09
CC2D2B,1.42237,-0.5796106,2.06E-05,5.88E-05
SBF2-AS1,1.421985,-1.359135,1.91E-05,5.48E-05
POU4F1,1.421694,-3.171101,0.01012412,0.01746962
PHACTR2,1.42131,3.161522,5.14E-09,2.42E-08
LINC02043,1.421109,-3.77768,0.01391513,0.02330704
EML4,1.420973,4.67577,8.09E-22,1.13E-20
LOC105374382,1.420932,-0.4771274,1.74E-05,5.01E-05
ORC6,1.420579,-0.6017321,0.000360635,0.000825375
LOC101928421,1.420473,-0.2370828,1.27E-05,3.75E-05
AMMECR1,1.420338,1.915943,2.90E-12,1.93E-11
SH2D6,1.419774,-2.37009,0.004411486,0.008197571
NUP35,1.418532,0.6905199,2.31E-08,1.00E-07
STN1,1.418137,4.102499,8.40E-14,6.48E-13
CLCA4-AS1,1.418101,-1.984043,0.001080385,0.002259929
LOC107986759,1.418077,-3.332535,0.03016177,0.04697985
NDUFAF4,1.418076,0.8545991,2.68E-09,1.30E-08
ATP5PO,1.417786,4.615952,1.08E-09,5.47E-09
RPS4X,1.417142,8.785197,4.63E-12,3.02E-11
GLDN,1.41686,-3.182689,0.01005422,0.01735868
BOLA3,1.416596,0.779293,2.59E-07,9.75E-07
TMEM225B,1.41645,-1.61608,9.79E-05,0.000248816
CALB1,1.416375,-3.420551,0.005438233,0.009921339
SCNN1B,1.414936,-3.281979,0.0283342,0.04440066
RASGRF1,1.4135,-2.541324,0.001343955,0.002761548
POGLUT1,1.413217,2.632435,4.76E-17,4.81E-16
LOC100289495,1.412956,-2.342601,0.002419793,0.004729474
MTFP1,1.412903,2.946859,4.66E-13,3.36E-12
NDUFAF5,1.41257,1.057726,1.28E-08,5.74E-08
RSKR,1.41253,1.372255,5.53E-13,3.95E-12
LINC01293,1.412226,-3.154289,0.02456197,0.03903312
GALT,1.411667,4.010974,2.37E-16,2.27E-15
ZSCAN12P1,1.411582,-2.233707,0.01066349,0.01830113
DNM1P46,1.411254,-1.93474,0.000621478,0.001358967
E2F7,1.410933,-1.581015,0.008058821,0.01418438
TRBV5-6,1.410924,-3.846411,0.01882431,0.03064072
CHD9,1.410432,2.892694,1.32E-10,7.41E-10
ACADSB,1.410342,1.354677,1.41E-10,7.85E-10
RIDA,1.410235,0.05061783,2.88E-05,8.01E-05
LOC102723675,1.41011,-3.214031,0.01940193,0.03150793
MRPS35,1.409805,2.847886,5.18E-19,6.08E-18
LOC101928361,1.409705,0.6160462,3.09E-08,1.32E-07
NEPRO-AS1,1.40949,-0.9112165,0.000162774,0.000396439
CMC1,1.408575,1.904643,1.05E-10,5.94E-10
METTL18,1.408497,0.1544337,1.78E-07,6.89E-07
H4C2,1.408221,-3.217107,0.01215493,0.02062788
TMA7,1.407992,4.030506,3.82E-07,1.41E-06
MAP4K3,1.407896,-0.1687017,2.32E-08,1.01E-07
TENM4,1.406543,-2.312542,0.006041,0.01090931
SLC25A47,1.406333,-3.380885,0.01875246,0.03053578
ELP2,1.406188,3.78403,1.44E-19,1.76E-18
LINC02700,1.40617,-2.198965,0.001531271,0.003108197
MTRF1,1.406146,1.785055,2.76E-13,2.03E-12
UFM1,1.406085,3.30433,8.08E-19,9.34E-18
TMEM87A,1.40588,3.485021,5.68E-27,1.08E-25
HPCAL4,1.405703,1.56293,8.56E-08,3.45E-07
ZNF675,1.405541,0.6698482,3.71E-07,1.37E-06
LOC102724748,1.404989,0.7083377,2.89E-11,1.74E-10
WASHC5-AS1,1.404508,-3.330837,0.0127088,0.02146415
NOL4L,1.403975,4.847041,1.48E-13,1.12E-12
DCAF1,1.402901,3.271218,2.98E-16,2.82E-15
PWP1,1.402392,3.827328,1.56E-24,2.60E-23
MRPL1,1.402085,1.3847,1.87E-06,6.24E-06
SCARNA4,1.40208,-3.757023,0.02275756,0.03639547
LTBP1,1.40135,0.9408283,0.0213043,0.03429372
MIF4GD-DT,1.400924,-1.446276,2.42E-05,6.82E-05
TAF1D,1.400335,3.3737,1.24E-18,1.41E-17
LOC105369477,1.399736,0.8101952,1.01E-08,4.58E-08
SDC4,1.399456,0.1480313,0.000177569,0.000429244
MIRLET7I,1.399339,-3.823839,0.02471266,0.03924413
LOC101927283,1.398661,-1.941747,0.003827928,0.00720195
PRKCQ,1.398657,4.232312,1.50E-17,1.58E-16
TTC27,1.398449,1.896284,2.16E-13,1.60E-12
BICD1,1.397483,0.7802941,1.90E-09,9.35E-09
ZNF585A,1.39725,0.8848549,1.58E-08,7.01E-08
SNORD87,1.396578,-1.997973,0.000127853,0.000318
HSPA2-AS1,1.395921,-3.512788,0.02258886,0.03615052
FTCDNL1,1.395212,-0.4059559,1.64E-06,5.51E-06
ERCC6L2-AS1,1.395141,1.615596,3.09E-09,1.49E-08
LOC107985897,1.394604,-3.178205,0.01263769,0.02135761
IQGAP3,1.394563,-1.013118,0.000148644,0.000365008
ZBTB1,1.394379,3.327925,4.56E-09,2.16E-08
GSTO2,1.394025,0.4901115,4.55E-08,1.91E-07
SOD1,1.393814,5.621,2.36E-11,1.44E-10
C12orf29,1.392767,1.01962,3.69E-07,1.36E-06
SIRT4,1.392722,-1.42834,3.21E-06,1.03E-05
DIMT1,1.391608,1.320298,4.93E-14,3.88E-13
LOC107986798,1.39128,0.4773488,0.002062237,0.004082703
CACNB4,1.391209,-1.466653,2.05E-05,5.84E-05
SLC7A10,1.391054,-3.583179,0.00708409,0.01261981
NIPAL1,1.390729,-3.067359,0.005139907,0.009416294
CRYZ,1.390189,1.322869,1.22E-07,4.81E-07
PCED1B-AS1,1.390028,4.384703,1.23E-13,9.31E-13
NEMP2,1.389868,1.958593,3.03E-17,3.11E-16
GMDS-DT,1.389705,-0.03519054,8.08E-08,3.27E-07
LOC105371251,1.389601,-1.7855,0.00071476,0.001545341
LOC112267970,1.388926,-3.188754,0.01569065,0.02596562
PSMD10,1.388903,2.301506,1.01E-11,6.39E-11
NME9,1.388445,-0.1915077,2.98E-08,1.28E-07
CDK6,1.387844,2.883578,2.74E-07,1.03E-06
LOC107987140,1.387772,-3.516192,0.02336351,0.03729569
LOC101927613,1.387667,-0.6989078,0.000170669,0.000413961
MORF4L2-AS1,1.387601,-1.41098,0.000430992,0.000972475
TAF3,1.387196,3.095369,4.05E-17,4.11E-16
ACVR2B,1.38707,0.3227017,4.03E-08,1.70E-07
RPL3,1.387064,9.334192,6.37E-13,4.52E-12
TMEM41A,1.386365,1.867081,4.35E-12,2.84E-11
MRPL55,1.385859,3.411381,1.89E-13,1.41E-12
KCNK12,1.385371,-0.9309897,6.97E-05,0.000181736
JMJD7,1.384614,1.149021,1.49E-12,1.01E-11
BCLAF1,1.383707,4.922359,3.44E-18,3.80E-17
MIR762HG,1.383564,-0.4154057,5.26E-06,1.64E-05
ANXA2P2,1.383563,3.293071,4.13E-08,1.74E-07
LOC105378487,1.383244,-2.058959,0.003359431,0.006387961
NDC80,1.383096,1.237418,0.000102182,0.000258732
HNRNPDL,1.38269,6.130953,1.95E-30,4.41E-29
NF1,1.381698,2.775142,3.06E-14,2.45E-13
TMEM17,1.381408,-2.299356,0.004932106,0.00907216
FER,1.381016,1.021378,5.90E-10,3.08E-09
CFAP36,1.38035,2.018229,2.38E-11,1.45E-10
LOC105376301,1.380156,-2.861988,0.009200294,0.01600382
SCN8A,1.380012,-1.316471,1.51E-05,4.39E-05
MRPL50,1.379446,1.425731,8.94E-09,4.09E-08
XPO4,1.379433,2.697864,2.76E-21,3.76E-20
CRTAC1,1.379289,-3.022828,0.008877081,0.01548862
LOC107987044,1.378594,0.07915457,0.000148555,0.000364838
PDE7B,1.377944,-1.899246,0.000892537,0.001893964
ZNF569,1.377797,0.131292,4.48E-06,1.41E-05
KCNK10,1.377566,-2.774905,0.009030037,0.0157297
CPNE4,1.377443,-2.768806,0.01427478,0.02385901
SELENOI,1.377362,1.66566,2.31E-14,1.87E-13
PHACTR3,1.377098,-2.857608,0.006879146,0.01228704
C3orf33,1.376275,-0.9123283,0.000138646,0.000342467
LOC107985076,1.375812,-2.478227,0.002897725,0.005580409
ZNF770,1.375518,2.391697,1.20E-14,9.93E-14
ASCC3,1.375212,3.172226,6.47E-22,9.13E-21
CFAP70,1.374243,-0.2555351,1.70E-07,6.57E-07
CEP57,1.374169,3.122767,9.10E-14,7.00E-13
TTC39B,1.373095,2.713895,5.69E-12,3.68E-11
LOC105379477,1.372277,-3.191437,0.02281337,0.03647221
CENPU,1.371931,0.3295711,0.000431812,0.000974264
CHIC1,1.371703,1.013199,6.10E-11,3.54E-10
SCARNA9,1.371624,-0.7131728,1.33E-05,3.90E-05
ZBTB16,1.37158,2.177842,0.00010206,0.000258474
NAPEPLD,1.371219,-3.321859,0.002828812,0.005460688
ARL6IP6,1.371175,2.331603,3.40E-13,2.47E-12
UMAD1,1.371115,1.252753,3.77E-13,2.73E-12
DNAJC2,1.370845,2.624434,5.20E-10,2.74E-09
WDR49,1.370515,-2.481648,0.008730279,0.01525392
EHBP1-AS1,1.3705,-2.358482,0.001582523,0.00320315
CDC37L1,1.368253,1.847285,8.13E-09,3.73E-08
MED13,1.366341,3.628024,4.57E-19,5.39E-18
ST8SIA1,1.366134,0.0540778,0.001584483,0.00320677
SPTLC3,1.365822,-2.577915,0.003098883,0.005933125
BRCC3,1.365203,2.228619,5.67E-16,5.24E-15
TMEM184A,1.365136,-2.013043,0.005044619,0.009256754
CPT1C,1.364809,-2.541346,0.004341987,0.008079715
PWAR6,1.364376,-0.6616912,0.000546524,0.001207834
LOC107984397,1.363065,-3.493183,0.01141186,0.01947688
TSEN2,1.363006,0.9018419,5.56E-08,2.30E-07
ACER2,1.361559,0.1478791,1.76E-08,7.78E-08
MRPS21,1.361281,3.863161,9.30E-13,6.49E-12
C3orf14,1.360797,-0.8406758,5.74E-06,1.78E-05
RGPD2,1.360759,-0.3996129,0.000574411,0.001264536
LOC102723446,1.360459,-0.919338,0.001637515,0.003304044
KHDRBS3,1.360085,-2.600824,0.005913935,0.01070268
NPAT,1.35936,3.174689,2.10E-14,1.71E-13
CPNE8,1.358997,0.7465263,1.17E-06,4.00E-06
VCPKMT,1.358343,2.443358,7.73E-14,5.99E-13
DGKA,1.357408,6.486104,9.63E-21,1.27E-19
MYLPF,1.356863,-2.906289,0.003266341,0.0062243
DPYD-AS1,1.356222,-3.258135,0.01910325,0.03106393
LIPE-AS1,1.356213,-2.622437,0.005414372,0.009879744
LOC105375492,1.355633,-0.8401772,2.11E-05,6.02E-05
CLMP,1.355626,-1.284578,7.70E-05,0.000199365
CHRM4,1.355314,-2.359832,0.000636192,0.001388534
B3GLCT,1.355198,0.1547387,4.89E-08,2.04E-07
LIN54,1.354871,1.533753,1.29E-15,1.15E-14
GGNBP1,1.354848,-3.374465,0.02884766,0.0451331
FUT10,1.354735,-0.2282934,0.000298051,0.000692873
CYP19A1,1.354731,-2.900375,0.01988278,0.03221437
ZFAND2A,1.354566,2.678245,2.11E-13,1.56E-12
NAA15,1.352826,3.479,6.26E-17,6.26E-16
NCAPH,1.352444,1.134466,0.001680006,0.00338062
KLF8,1.352432,1.17088,1.31E-07,5.15E-07
TTC21B,1.352353,2.148777,1.11E-16,1.08E-15
THBS4,1.352161,-0.08273352,9.55E-05,0.000242983
PPP1R15A,1.352088,6.677438,1.64E-08,7.26E-08
ATF7IP,1.351783,5.201081,8.79E-25,1.48E-23
CALM1,1.351201,7.296942,1.19E-24,2.00E-23
HAUS1,1.350644,1.907144,1.91E-06,6.38E-06
PEX3,1.349708,1.444924,5.02E-13,3.60E-12
PIGL,1.349535,2.566523,5.26E-13,3.76E-12
LINC00649,1.349526,1.609823,4.87E-07,1.76E-06
TOP2A,1.348719,2.165729,0.00730562,0.01296854
SAP30L-AS1,1.348679,0.8177398,4.37E-08,1.84E-07
LOC105375634,1.348434,-2.359366,0.004624193,0.008552289
SETD7,1.348313,2.503622,1.03E-05,3.08E-05
TCF12,1.348137,3.189484,2.55E-16,2.43E-15
FAM110C,1.347845,-1.997237,0.01377738,0.02310958
PAN3,1.347534,3.738397,1.07E-12,7.39E-12
LOC107985120,1.34712,-1.321185,0.000282173,0.000658593
ZSCAN25,1.346817,2.771058,3.73E-18,4.10E-17
SLC2A12,1.346569,-3.708636,0.03038222,0.04728762
SS18L2,1.346517,2.179862,1.43E-09,7.10E-09
TNS2,1.346485,-0.7550903,0.000198177,0.000474898
ZNF891,1.346416,0.761481,5.39E-08,2.24E-07
ATAD1,1.344664,1.971275,5.10E-16,4.74E-15
LYRM4-AS1,1.344015,-1.982568,0.005061215,0.009284005
FAM162A,1.343407,2.479101,7.71E-16,7.03E-15
DNAI4,1.342887,-1.773918,0.000217714,0.000518047
ALS2CL,1.342003,2.431157,1.93E-08,8.46E-08
CABP4,1.341995,0.4123413,1.97E-06,6.57E-06
LSM8,1.341979,2.805772,1.36E-13,1.03E-12
LOC107985144,1.341866,-2.523918,0.005786166,0.01049287
FAM221B,1.341809,-2.916364,0.01286222,0.02169079
PRRG2,1.341757,-2.353207,0.01267833,0.02141948
KHDC1,1.341218,-1.275961,0.001308667,0.002695434
LOC107985921,1.340948,-1.759583,0.000147739,0.000363073
SPIN3,1.340798,0.8292823,3.42E-08,1.46E-07
