,logFC,logCPM,PValue,FDR
RINL,-4.305067792,-1.518486581,8.97E-25,1.51E-23
MFSD14B,-1.752714346,2.582794352,9.07E-25,1.53E-23
MTX1,-2.029429892,1.255547722,9.12E-25,1.53E-23
BTBD1,-1.868275496,1.302571074,9.39E-25,1.58E-23
HK3,-4.408319719,5.045796648,1.07E-24,1.79E-23
MARF1,-3.881516417,-1.7234298,1.09E-24,1.84E-23
TLR5,-2.921436077,1.962364146,1.14E-24,1.92E-23
CAT,-2.266666838,4.474756583,1.16E-24,1.94E-23
GIMAP8,-2.705148828,3.221472362,1.19E-24,1.99E-23
MATK,-4.060384043,2.992335721,1.20E-24,2.02E-23
SLC27A4,-1.967360427,1.449196785,1.25E-24,2.09E-23
H6PD,-1.415681851,3.278349074,1.31E-24,2.19E-23
FADS2,-3.076667958,0.684958413,1.38E-24,2.30E-23
SLC6A9,-4.872204333,0.825910271,1.38E-24,2.30E-23
CAP1,-1.850805319,5.962008522,1.46E-24,2.43E-23
GGA1,-1.310239334,3.869338265,1.52E-24,2.52E-23
MIR4444-2,-3.419659931,-1.67692685,1.56E-24,2.59E-23
HCAR2,-6.115480814,2.922441212,1.57E-24,2.60E-23
ATP6V0A1,-2.026750134,2.985371282,1.60E-24,2.65E-23
HCK,-4.994903019,5.999357525,1.64E-24,2.72E-23
CIR1,-1.859563028,3.59689599,1.71E-24,2.83E-23
AGAP2,-1.752560782,3.468816004,1.77E-24,2.93E-23
SNX12,-2.000770144,1.543347321,1.79E-24,2.95E-23
PGAM1,-1.58492747,3.905346662,1.88E-24,3.10E-23
CAPZB,-1.514113241,5.79725307,1.89E-24,3.12E-23
LOC112267855,-4.548042433,0.792369994,1.92E-24,3.16E-23
PRSS33,-5.860407626,0.746732791,1.95E-24,3.21E-23
CACNA1E,-3.384583976,0.481395828,2.00E-24,3.29E-23
CRACR2B,-2.393710687,-0.470280899,2.11E-24,3.47E-23
ARFGAP1,-1.399212278,3.959730688,2.14E-24,3.52E-23
SMTNL1,-3.490798691,1.300009235,2.18E-24,3.59E-23
TASL,-2.954730076,1.567086345,2.21E-24,3.63E-23
EPHB2,-3.198125407,0.260534395,2.37E-24,3.89E-23
EPB41L3,-3.461954658,1.282292855,2.39E-24,3.92E-23
NAIP,-3.344322962,-0.901791423,2.39E-24,3.92E-23
JTB,-1.891883668,3.799853895,2.40E-24,3.93E-23
GTPBP1,-1.554423035,4.434363822,2.40E-24,3.93E-23
MAFG,-2.316973653,2.007972766,2.54E-24,4.16E-23
PIGQ,-1.972133825,2.705292884,2.65E-24,4.32E-23
SORBS3,-2.543736864,1.963080918,2.73E-24,4.45E-23
RELT,-2.662336401,3.665351762,2.78E-24,4.54E-23
SSU72,-1.429741286,4.365727494,2.83E-24,4.63E-23
LOC107987425,-6.092782702,-1.190823605,2.90E-24,4.73E-23
DBF4B,-1.950622599,0.944264991,2.91E-24,4.74E-23
SLFN12,-2.182801443,0.778103369,2.97E-24,4.85E-23
SCIMP,-3.527103587,2.387499246,2.98E-24,4.85E-23
CD68,-3.719400194,5.551142653,3.07E-24,5.00E-23
LOC105375532,-3.795152204,1.268799949,3.12E-24,5.08E-23
SLCO3A1,-1.795307893,3.646134894,3.13E-24,5.10E-23
SUPT6H,-1.458462278,4.447216799,3.16E-24,5.14E-23
SLC25A28,-1.648345703,3.185738484,3.42E-24,5.55E-23
CASTOR3,-1.980802053,1.312792556,3.44E-24,5.59E-23
WDR26,-1.518545517,4.260893392,3.45E-24,5.60E-23
RHOG,-1.809780777,6.102384882,3.46E-24,5.60E-23
NUCB1,-1.687990735,5.323386742,3.57E-24,5.78E-23
LILRB4,-4.838803882,0.163541497,3.67E-24,5.94E-23
EXOC3L1,-4.813412924,0.311978196,3.80E-24,6.14E-23
LINC00685,-5.139976762,-1.897048472,3.93E-24,6.34E-23
RIOX1,-2.21862277,0.89644135,3.99E-24,6.44E-23
PSMC1,-1.719627767,2.267040615,4.10E-24,6.61E-23
LINC00173,-3.396459226,0.193110145,4.16E-24,6.71E-23
PELI3,-2.247720791,0.634194246,4.37E-24,7.04E-23
LOC101927522,-3.90533827,-0.160172171,4.52E-24,7.27E-23
PPP2R5A,-1.524186795,3.329205211,4.75E-24,7.63E-23
STK17A,-1.837806409,1.80957543,4.84E-24,7.77E-23
DMPK,-2.668599557,1.380481967,5.20E-24,8.32E-23
C1orf122,-2.979120285,0.719182903,5.20E-24,8.32E-23
HLA-C,-2.324605491,8.739516184,5.44E-24,8.69E-23
KSR1,-1.865302599,2.673357526,5.92E-24,9.46E-23
CARHSP1,-1.466163611,2.559634466,6.20E-24,9.89E-23
PLXNB2,-3.302395884,4.192526908,6.23E-24,9.95E-23
ADAP2,-3.395815067,1.714619737,6.45E-24,1.03E-22
GPN2,-1.518361479,2.627838341,6.59E-24,1.05E-22
ARHGEF1,-1.434191224,6.415879361,6.61E-24,1.05E-22
DEDD2,-1.945249554,4.511587452,7.15E-24,1.14E-22
PAQR6,-3.023316175,0.66359479,7.19E-24,1.14E-22
DDX60L,-2.136962012,4.134023327,7.27E-24,1.15E-22
VASH1,-2.42572863,1.417221051,7.47E-24,1.19E-22
ST14,-3.81861882,1.380670498,7.48E-24,1.19E-22
LOC105379392,-5.052620029,0.532689121,7.58E-24,1.20E-22
HPSE,-2.412933246,2.601290513,7.60E-24,1.20E-22
AGTRAP,-2.113979258,4.795408753,7.93E-24,1.25E-22
SULT1A1,-2.263192664,3.271068372,7.93E-24,1.25E-22
NAP1L4,-2.180357637,0.993483109,7.94E-24,1.26E-22
IQGAP1,-1.679457317,5.436327439,8.18E-24,1.29E-22
PSTPIP1,-1.461865905,4.992573477,8.94E-24,1.41E-22
DTNBP1,-1.553289332,2.075067652,9.78E-24,1.54E-22
DGCR2,-1.51710339,4.575760331,9.79E-24,1.54E-22
SH3GLB1,-1.584285844,4.35039505,1.01E-23,1.59E-22
POLL,-2.246177329,3.808853051,1.06E-23,1.67E-22
XYLT2,-1.512649531,2.632393077,1.12E-23,1.76E-22
DOK1,-2.142708784,2.978756483,1.13E-23,1.78E-22
LZTR1,-1.427025312,3.116348414,1.16E-23,1.82E-22
NCF4-AS1,-4.948700035,-2.546798579,1.17E-23,1.83E-22
LINC00963,-2.219986278,2.056276643,1.17E-23,1.83E-22
RASA4,-4.411518467,-0.71830952,1.18E-23,1.84E-22
CAPG,-2.284979143,4.841140868,1.20E-23,1.88E-22
MROH6,-6.915433245,-2.325190346,1.21E-23,1.90E-22
KIAA0040,-1.923303079,4.586845333,1.22E-23,1.90E-22
IRAK3,-3.1719508,2.437885286,1.23E-23,1.92E-22
HHEX,-4.265462246,1.626943253,1.25E-23,1.95E-22
CYREN,-1.472823523,3.425052029,1.27E-23,1.98E-22
GM2A,-2.298162074,3.233714645,1.29E-23,2.01E-22
MRGBP,-2.303152432,0.642258883,1.31E-23,2.04E-22
HSPC102,-5.008438112,-0.351382056,1.32E-23,2.06E-22
IL6R,-2.354223193,4.009416576,1.32E-23,2.06E-22
LYSMD2,-3.034426987,1.780808475,1.32E-23,2.06E-22
ZNF48,-2.219430671,0.289220768,1.44E-23,2.24E-22
STAB1,-3.447943278,3.774460778,1.45E-23,2.25E-22
DHX58,-2.661924877,3.378324239,1.46E-23,2.26E-22
SAMD9L,-2.685425643,4.623539449,1.48E-23,2.30E-22
ITGAM,-2.479309339,4.824523602,1.75E-23,2.71E-22
KIFC3,-3.04126854,1.171364563,1.81E-23,2.80E-22
ZKSCAN2-DT,-2.774371999,-0.81308099,1.92E-23,2.96E-22
TNPO2,-1.237408198,2.63091401,2.05E-23,3.16E-22
MS4A14,-3.69558091,0.660999727,2.06E-23,3.17E-22
RYBP,-3.286040517,-1.259527097,2.08E-23,3.20E-22
NECTIN1,-3.159133646,0.217328467,2.21E-23,3.40E-22
MTURN,-2.621213322,2.406023924,2.23E-23,3.44E-22
UTP3,-1.422483418,1.945637857,2.29E-23,3.52E-22
MAPKAP1,-1.470736794,2.55393355,2.38E-23,3.65E-22
IL10RB,-1.820175289,4.175379348,2.38E-23,3.66E-22
CROCC,-2.008402272,2.308239146,2.60E-23,3.98E-22
ZBED1,-7.008042312,-3.039484002,2.79E-23,4.26E-22
CALM3,-1.739754416,5.522469853,3.19E-23,4.87E-22
HERC5,-3.257578907,4.577768097,3.20E-23,4.87E-22
DTX3L,-2.189433046,4.3030949,3.21E-23,4.89E-22
UNC119B,-1.738596533,1.459339904,3.29E-23,5.01E-22
CHPF,-2.594904879,0.919166986,3.36E-23,5.11E-22
C1RL,-6.051511191,-2.167459691,3.41E-23,5.18E-22
MYO7B,-3.23065866,0.946727718,3.64E-23,5.53E-22
JAZF1,-2.290958183,2.819676926,3.64E-23,5.53E-22
PTP4A3,-4.77950514,-1.288741412,3.67E-23,5.57E-22
CD151,-2.711223182,2.570364818,3.85E-23,5.85E-22
REC8,-4.161950291,-0.610963763,3.88E-23,5.88E-22
COL6A2,-3.511394687,1.679992241,3.94E-23,5.97E-22
ARHGAP25,-1.703259582,5.424616559,4.11E-23,6.23E-22
GDPD3,-2.587903902,0.755582441,4.22E-23,6.39E-22
FAM53B,-1.808477877,3.436915169,4.24E-23,6.41E-22
OPLAH,-4.060800464,0.954542731,4.64E-23,7.02E-22
ZNF526,-1.762831399,1.525162148,4.77E-23,7.20E-22
GIT1,-1.529030662,3.682951958,5.26E-23,7.94E-22
RAB32,-4.183396528,1.63579435,5.49E-23,8.28E-22
OLFM4,-5.430939014,0.526053733,5.60E-23,8.43E-22
RAF1,-1.56471503,4.678442149,5.73E-23,8.62E-22
BOD1L1,-1.569202542,3.58965443,6.24E-23,9.38E-22
EFNA3,-3.13871376,-1.526697228,6.82E-23,1.02E-21
SMG9,-1.232364032,2.476605753,7.08E-23,1.06E-21
TRIM38,-1.466626086,4.92782241,7.16E-23,1.07E-21
ARHGAP30,-1.6719371,6.678564591,7.48E-23,1.12E-21
FAM229A,-3.357672806,0.154607862,7.62E-23,1.14E-21
LPAR2,-1.899605043,4.418555454,7.83E-23,1.17E-21
EIF5A,-3.980463694,0.74762186,7.97E-23,1.19E-21
MTHFR,-1.495542991,2.5325528,8.25E-23,1.23E-21
ABHD12,-1.583499923,1.777447926,8.35E-23,1.25E-21
LOC100996740,-3.118402402,-1.651043627,8.36E-23,1.25E-21
IFIH1,-2.384790419,3.070648876,8.48E-23,1.27E-21
ARHGAP45,-2.285843066,6.965578278,8.97E-23,1.34E-21
LZTS2,-2.194639718,1.286918463,9.07E-23,1.35E-21
ZBTB3,-1.899188814,0.495599443,9.07E-23,1.35E-21
MIR23AHG,-4.119833342,-2.2611042,9.14E-23,1.36E-21
MRTFA,-1.511050127,4.391153694,9.21E-23,1.37E-21
IGFBP7,-3.656847064,0.185370007,9.34E-23,1.39E-21
ARHGAP27,-3.279099376,1.105729812,9.55E-23,1.42E-21
DCAF6,-1.840482003,2.664945895,9.63E-23,1.43E-21
GID4,-2.388432849,1.207238565,9.74E-23,1.45E-21
CASP1,-1.977969443,4.84111639,9.86E-23,1.46E-21
PLBD1,-4.089313967,4.73684485,1.06E-22,1.57E-21
IGHV3-21,-6.305574151,-1.5041429,1.08E-22,1.60E-21
CLEC7A,-3.842609429,3.651415423,1.09E-22,1.62E-21
LOC107984334,-3.34344378,-1.475396073,1.10E-22,1.63E-21
DESI1,-1.467442993,3.205084691,1.10E-22,1.63E-21
NUMB,-1.917934374,4.287732493,1.11E-22,1.64E-21
MEF2D,-1.537935412,3.773119618,1.16E-22,1.72E-21
CNPPD1,-1.967586015,4.938705325,1.19E-22,1.75E-21
UNKL,-1.413990548,2.12432229,1.26E-22,1.86E-21
CXCL1,-4.571179224,-1.332522335,1.26E-22,1.87E-21
SNAPC2,-1.703539747,1.71947107,1.27E-22,1.87E-21
APOBEC3D,-2.168473423,2.564586455,1.28E-22,1.89E-21
RNF126,-2.27313469,3.110470417,1.28E-22,1.89E-21
PLCXD1,-5.787231753,-2.677820369,1.28E-22,1.89E-21
H2AX,-2.794027436,2.110235434,1.30E-22,1.91E-21
RNF145,-1.431547801,2.749711001,1.30E-22,1.92E-21
SCARF1,-7.544697718,-1.852974479,1.37E-22,2.02E-21
ST20,-3.432574527,-1.271378347,1.56E-22,2.29E-21
GNA11,-2.87545142,-0.413698737,1.57E-22,2.30E-21
IGHV4-39,-6.731676611,-1.368673364,1.71E-22,2.50E-21
PCYT1A,-1.438436745,3.498107396,1.74E-22,2.55E-21
SIDT2,-1.475241461,3.102199589,1.93E-22,2.83E-21
LAGE3,-2.614550743,0.542394154,1.96E-22,2.87E-21
LOC105376568,-6.116072037,-1.032612661,2.01E-22,2.94E-21
EHD1,-1.752630807,5.81299622,2.05E-22,2.99E-21
ZNF137P,-3.625344106,-1.290856194,2.12E-22,3.09E-21
VPS53,-2.913826759,-1.452537149,2.15E-22,3.13E-21
BTN3A1,-1.754524259,5.43860875,2.17E-22,3.15E-21
MIR635,-4.466765689,-2.434843506,2.22E-22,3.23E-21
DNAJC4,-1.309269191,3.610693468,2.25E-22,3.28E-21
MIR4489,-4.044072181,-2.7116099,2.40E-22,3.49E-21
LINC00623,-2.423289177,1.083617774,2.43E-22,3.53E-21
PSAP,-2.086244938,8.124337042,2.45E-22,3.55E-21
MSRA,-3.304872135,-0.729180943,2.47E-22,3.59E-21
SIGLEC9,-3.793720419,3.008704437,2.52E-22,3.65E-21
ATP6V0B,-1.606293934,5.056042865,3.24E-22,4.68E-21
PLEKHF1,-3.026671827,2.272727726,3.25E-22,4.68E-21
GPBAR1,-3.190722411,2.548169498,3.27E-22,4.71E-21
FXYD6,-4.015247003,0.293507207,3.31E-22,4.76E-21
CTNNBIP1,-1.811732442,1.107028667,3.32E-22,4.78E-21
SRP68,-1.325342184,2.952213988,3.34E-22,4.81E-21
ITM2B,-2.2070088,7.208693459,3.64E-22,5.22E-21
YPEL4,-4.892061359,0.064852874,3.89E-22,5.57E-21
CTSH,-2.169201464,4.371136689,3.94E-22,5.64E-21
HGH1,-2.431666769,1.398917405,3.99E-22,5.71E-21
SYNGAP1,-3.695750068,-1.9237032,4.01E-22,5.74E-21
SPPL3,-1.437875457,2.40976509,4.02E-22,5.74E-21
SERPINB1,-1.581567411,5.040245317,4.02E-22,5.74E-21
FGR,-3.8283002,6.279301938,4.13E-22,5.90E-21
PRELID1,-2.662008496,3.254187563,4.24E-22,6.05E-21
PRR7-AS1,-2.205608463,-0.369822281,4.39E-22,6.25E-21
ABHD5,-1.922789681,2.47366132,4.72E-22,6.72E-21
PPP6R2,-1.519635919,3.780959346,4.82E-22,6.85E-21
LOC112268235,-2.13747281,0.931521996,5.03E-22,7.14E-21
ACSS2,-1.828332899,2.276760847,5.07E-22,7.20E-21
TMEM229B,-2.287584974,2.465213624,5.49E-22,7.79E-21
PECAM1,-3.369275063,5.41689077,5.50E-22,7.80E-21
TEDC1,-2.573081042,0.819833202,5.51E-22,7.81E-21
CLSTN3,-4.251832425,-2.096793998,5.65E-22,8.01E-21
PHKA2,-1.336795385,2.669528046,5.81E-22,8.23E-21
SIRT2,-5.267818401,-0.01213794,5.82E-22,8.24E-21
CHSY1,-2.012244439,1.991993303,5.89E-22,8.33E-21
TRIM65,-1.711850028,1.787538349,5.92E-22,8.37E-21
FFAR3,-5.289888072,-1.558494584,5.96E-22,8.43E-21
DGAT1,-5.273426248,-0.611619746,6.11E-22,8.63E-21
POU5F1P3,-4.387905821,-1.25690916,6.37E-22,8.99E-21
ABCC13,-5.563704079,0.224031047,6.68E-22,9.42E-21
VDR,-2.447185972,1.592703835,6.85E-22,9.65E-21
CAPN10,-1.702539234,2.349366577,7.05E-22,9.92E-21
TCF7L1,-2.288357709,-0.464415132,7.10E-22,9.99E-21
IGKV6D-21,-8.515570157,-1.959594189,7.15E-22,1.00E-20
LOC107984948,-5.978113823,-0.0666219,7.33E-22,1.03E-20
MPP1,-3.561731687,5.062738926,7.55E-22,1.06E-20
LTBR,-4.08757195,3.44226142,7.67E-22,1.08E-20
TAP2,-3.528560778,0.283377106,7.94E-22,1.11E-20
P2RY2,-3.421524447,1.033820479,8.48E-22,1.19E-20
MARCHF9,-1.941866342,1.827895575,8.65E-22,1.21E-20
C22orf23,-2.889715626,-0.740753554,9.06E-22,1.26E-20
NT5M,-3.460754748,1.138680092,9.14E-22,1.27E-20
SUSD1,-2.254576553,1.971208517,9.16E-22,1.28E-20
ADAMTSL4-AS1,-2.753668854,0.112606385,9.54E-22,1.33E-20
GATA1,-5.524226377,2.789964034,1.03E-21,1.44E-20
POLG,-1.23414334,3.437745748,1.05E-21,1.46E-20
TST,-3.171084913,1.072091321,1.14E-21,1.58E-20
LOC112268330,-7.70020868,-1.734439042,1.16E-21,1.60E-20
ACADS,-1.995775829,1.52668988,1.17E-21,1.63E-20
AOC2,-3.375619858,-0.055774965,1.19E-21,1.65E-20
TRIP6,-2.081044154,0.585146028,1.19E-21,1.65E-20
TK2,-1.69285718,2.223436264,1.29E-21,1.78E-20
BLOC1S4,-1.767348745,0.932959684,1.31E-21,1.81E-20
ZDHHC16,-1.420415271,1.792175133,1.31E-21,1.81E-20
DDX58,-2.337987931,4.054724258,1.33E-21,1.83E-20
CD300LF,-4.012249461,3.032706472,1.36E-21,1.87E-20
LMAN2,-1.527891774,5.300935843,1.39E-21,1.92E-20
NSFL1C,-1.249561935,4.098713543,1.42E-21,1.96E-20
SPINT1,-3.04465553,1.150378881,1.43E-21,1.97E-20
LOC105377156,-4.507592545,-1.336939838,1.44E-21,1.98E-20
SYK,-3.689512067,4.432071568,1.55E-21,2.13E-20
LCP1,-1.705156161,8.129774015,1.71E-21,2.35E-20
NRIR,-4.059938416,-0.265355953,1.79E-21,2.45E-20
RNF24,-2.190151805,3.5065785,1.99E-21,2.72E-20
OTX1,-4.236342854,-1.425019246,2.01E-21,2.75E-20
UBE2MP1,-3.362810329,-2.088437727,2.02E-21,2.76E-20
CDIP1,-4.904350733,-2.418551698,2.05E-21,2.81E-20
CLIP2,-2.376402528,1.114322505,2.11E-21,2.88E-20
DCAF11,-4.674094404,-0.202048807,2.13E-21,2.91E-20
CLN8,-4.314592063,-2.959554567,2.40E-21,3.28E-20
MX1,-3.464103093,6.807626891,2.45E-21,3.35E-20
SYNRG,-3.56520567,-1.722844177,2.57E-21,3.50E-20
PLEC,-1.592186875,6.11652156,2.65E-21,3.62E-20
NCOA1,-1.227593222,3.686872717,2.81E-21,3.82E-20
SLC31A1,-1.794571787,1.631365127,2.81E-21,3.83E-20
GET4,-1.470650852,3.182369478,2.94E-21,4.00E-20
LRRK1,-2.877040179,1.838116792,3.24E-21,4.40E-20
SNX33,-2.306821047,0.245783782,3.36E-21,4.56E-20
VPS37B,-1.805595881,3.588861046,3.37E-21,4.57E-20
PELATON,-4.162313195,3.396841825,3.40E-21,4.61E-20
MLXIP,-1.482736651,2.609074559,3.40E-21,4.61E-20
SDC3,-3.367439494,-0.140385502,3.53E-21,4.78E-20
HMOX1,-3.490829417,2.978853885,3.57E-21,4.83E-20
GRAMD1B,-2.275682284,2.049010747,3.82E-21,5.17E-20
GALNT14,-3.960252603,0.323043941,3.86E-21,5.21E-20
IL18RAP,-3.060633681,3.239271918,3.99E-21,5.39E-20
RFXANK,-1.562321903,2.813847759,4.19E-21,5.65E-20
BRD2,-2.832814361,0.818883955,4.28E-21,5.77E-20
CHD3,-1.121285768,5.32737438,4.38E-21,5.90E-20
RNASE3,-5.257743008,0.045959805,4.45E-21,5.99E-20
PLSCR1,-2.634144298,3.435041239,4.88E-21,6.57E-20
VENTX,-4.126393286,0.248802601,5.08E-21,6.82E-20
IDH1,-2.289533426,1.662691069,5.14E-21,6.90E-20
NSUN7,-3.705010225,-0.802670655,5.33E-21,7.15E-20
FNDC10,-2.785386445,-0.060890826,5.34E-21,7.16E-20
VAV2,-2.708540791,0.937163543,5.59E-21,7.49E-20
MLKL,-1.811291,3.6571232,5.60E-21,7.50E-20
IGKV1-12,-5.818280881,-1.565336413,5.65E-21,7.56E-20
S1PR3,-3.424361237,0.109431626,5.72E-21,7.66E-20
IGKV1-9,-6.946925,-0.967283562,5.75E-21,7.70E-20
AGAP3,-1.736388173,2.01835018,6.42E-21,8.58E-20
SNCA,-5.294847258,4.808965271,6.61E-21,8.83E-20
GIMAP1,-2.085197931,3.542655677,6.95E-21,9.27E-20
GDF15,-4.108709961,-1.074428646,7.12E-21,9.49E-20
DENND3-AS1,-3.174790174,-0.322914797,7.45E-21,9.92E-20
AMFR,-1.193917281,3.255637917,7.49E-21,9.96E-20
LMO4,-2.235469316,1.531037732,7.73E-21,1.03E-19
CRAT,-2.202403662,2.960023552,7.80E-21,1.04E-19
GATC,-1.168198486,2.343170948,8.11E-21,1.08E-19
METRN,-2.284215474,0.227358509,8.17E-21,1.08E-19
MMP23B,-6.093219872,-1.44718369,8.35E-21,1.11E-19
CSNK2A2,-1.576405468,1.017536083,8.66E-21,1.15E-19
IGHV3-23,-5.680812433,-0.300854245,8.87E-21,1.17E-19
GNA15,-2.593028123,1.954512597,9.45E-21,1.25E-19
TEX52,-3.190011335,-1.649025764,9.52E-21,1.26E-19
ZNF324B,-2.43258955,-0.842433448,9.83E-21,1.30E-19
LOC101928465,-2.570943774,0.88643853,1.05E-20,1.38E-19
NENF,-2.182689707,0.980654749,1.07E-20,1.41E-19
F8A3,-5.787292136,-3.108908209,1.10E-20,1.45E-19
SURF1,-6.316208785,-1.74211574,1.10E-20,1.45E-19
RBPMS2,-3.744051421,-0.361859334,1.13E-20,1.49E-19
ASAP1,-1.818960364,3.478651103,1.14E-20,1.50E-19
HNRNPL,-4.547532246,-0.407364137,1.14E-20,1.50E-19
ABCA2,-1.656790455,4.232386759,1.16E-20,1.52E-19
FBXL18,-1.580581085,1.397292667,1.17E-20,1.54E-19
LILRB2,-4.299607231,1.710499247,1.21E-20,1.59E-19
FRMD4A,-2.351920088,0.821304231,1.26E-20,1.65E-19
SNAP29,-1.461996246,2.874525896,1.37E-20,1.80E-19
TUBB2A,-4.038807919,3.139179805,1.41E-20,1.85E-19
SPATA5L1,-2.191182646,0.296989159,1.43E-20,1.87E-19
SIGLEC8,-4.674876118,-0.403378048,1.45E-20,1.90E-19
FBXL5,-1.472488328,4.998482184,1.48E-20,1.93E-19
SCARB2,-2.076786692,2.279186498,1.49E-20,1.95E-19
FAM157C,-4.023816425,-0.570733646,1.54E-20,2.01E-19
H2BC12,-2.0150383,3.581551257,1.56E-20,2.03E-19
SLC22A18,-2.58965223,0.191217834,1.57E-20,2.05E-19
ADIPOR2,-5.289154494,-3.025537296,1.64E-20,2.14E-19
LGALS9B,-3.059764825,-1.019945779,1.73E-20,2.25E-19
SURF6,-7.452320059,-2.740959337,1.78E-20,2.31E-19
DPEP3,-2.784212011,-0.107262208,1.80E-20,2.33E-19
FLCN,-1.558123442,3.279557596,1.86E-20,2.42E-19
ATN1,-1.533577083,2.209558034,2.03E-20,2.64E-19
UPF2,-1.20779464,3.025000539,2.04E-20,2.64E-19
ISL2,-3.94684364,-1.084877456,2.08E-20,2.69E-19
PSMF1,-1.802405787,5.616477314,2.09E-20,2.71E-19
FOLR3,-5.619975447,3.098892114,2.16E-20,2.79E-19
FGD2,-3.108114251,3.815854083,2.20E-20,2.85E-19
SLC27A1,-2.076025711,1.649518707,2.24E-20,2.90E-19
IGHG3,-5.898539122,1.693449492,2.26E-20,2.92E-19
FGD3,-1.356481638,5.95873715,2.27E-20,2.93E-19
DNAH17,-2.251017539,1.652089862,2.33E-20,3.01E-19
LOC105372857,-3.589815995,-1.420804247,2.38E-20,3.07E-19
NCKAP1L,-1.37799121,5.2192499,2.40E-20,3.10E-19
TPRA1,-1.650422371,1.976911733,2.41E-20,3.10E-19
UBE2O,-2.154287073,3.384872602,2.51E-20,3.23E-19
IFI35,-2.689327014,4.51723954,2.85E-20,3.66E-19
DNAJB12,-1.21884023,3.692776868,2.86E-20,3.68E-19
MYCL,-3.344546031,0.444371857,2.88E-20,3.70E-19
BAIAP3,-2.448659257,1.203003202,2.88E-20,3.70E-19
DBNL,-1.306195635,5.834939106,2.90E-20,3.73E-19
GATAD1,-1.421620781,1.801318511,3.07E-20,3.94E-19
CIB2,-3.001126141,-1.333820822,3.17E-20,4.06E-19
TRANK1,-1.785604013,5.00434676,3.17E-20,4.06E-19
C1orf162,-2.229446848,4.411235449,3.17E-20,4.06E-19
CORO1B,-2.219093721,4.013190646,3.21E-20,4.11E-19
EMC8,-1.744415464,1.459019939,3.31E-20,4.24E-19
CERK,-1.448858938,3.875252127,3.36E-20,4.30E-19
AIM2,-2.630709635,1.540857883,3.41E-20,4.36E-19
LHFPL2,-2.502680504,1.101267605,3.57E-20,4.55E-19
CLEC17A,-3.389140073,1.323969073,3.59E-20,4.57E-19
SCAP,-1.38683908,4.035845727,3.67E-20,4.68E-19
PPP2R2D,-1.15083921,2.671762132,3.68E-20,4.68E-19
PRDX5,-1.82524923,5.072421756,3.74E-20,4.76E-19
AGFG1,-1.368954512,2.83135186,3.84E-20,4.88E-19
CLEC3B,-3.616160888,-1.0550279,4.03E-20,5.11E-19
LOC101928762,-2.112068734,0.893636591,4.18E-20,5.30E-19
LRFN3,-3.036859281,0.178416272,4.24E-20,5.37E-19
PCGF5,-2.231846854,4.776631572,4.36E-20,5.52E-19
TBC1D9B,-2.577318562,-0.194398388,4.40E-20,5.56E-19
PIP4K2B,-4.982961401,-2.693421705,4.45E-20,5.62E-19
SOCS1,-3.051641497,1.748842306,4.46E-20,5.64E-19
RUSF1,-1.589073441,2.577199919,4.77E-20,6.03E-19
SAC3D1,-3.140892518,-0.037496765,4.77E-20,6.03E-19
TSPOAP1-AS1,-1.853463091,0.853147095,4.87E-20,6.15E-19
OASL,-3.492092029,5.176620375,5.20E-20,6.55E-19
TMPRSS9,-3.852508669,0.823216367,5.34E-20,6.72E-19
SGTA,-1.366033525,3.652588281,5.41E-20,6.80E-19
HIC1,-2.561455685,0.052979502,5.46E-20,6.86E-19
LOC101928143,-3.617269531,-0.715334941,5.52E-20,6.93E-19
LOC100507507,-1.945375439,0.675223203,5.96E-20,7.48E-19
SLC45A3,-3.805679733,-0.620168307,6.44E-20,8.06E-19
SUDS3,-1.279621933,2.550936846,6.82E-20,8.53E-19
TLE4,-1.550654605,3.097100474,6.99E-20,8.73E-19
RNH1,-3.915127211,-0.226023493,7.04E-20,8.79E-19
GPR146,-3.156951782,2.70364981,7.07E-20,8.82E-19
UBAP1,-1.435723591,4.058799005,7.10E-20,8.85E-19
TBC1D25,-1.422150902,2.816263696,7.33E-20,9.14E-19
PCYT2,-1.477606013,1.846381483,7.36E-20,9.17E-19
RGS14,-1.751985332,4.930517522,7.40E-20,9.22E-19
EIF2B5,-1.081753166,2.936726363,7.55E-20,9.41E-19
EML2,-1.709505421,2.458449446,7.68E-20,9.56E-19
CD2BP2,-1.248135153,4.251988663,7.75E-20,9.64E-19
CYBB,-3.823983507,5.040761839,7.97E-20,9.91E-19
ZNF341,-1.461324271,1.248887055,8.08E-20,1.00E-18
GBP1,-2.5389774,5.1109475,8.71E-20,1.08E-18
SFRP2,-5.360672677,-1.072113605,8.91E-20,1.11E-18
SAMD9,-1.908660424,3.983067782,9.09E-20,1.13E-18
FERMT3,-1.600209817,5.941203657,9.59E-20,1.19E-18
MCRIP2,-2.145922918,0.668454268,9.78E-20,1.21E-18
GYPB,-6.326971677,0.501397904,9.84E-20,1.22E-18
SMPD1,-1.593161844,2.630018224,1.04E-19,1.29E-18
DPP7,-1.659664035,4.667519956,1.04E-19,1.29E-18
DOHH,-3.188469782,0.581107541,1.06E-19,1.31E-18
HEMGN,-4.447444332,1.866923351,1.07E-19,1.32E-18
FCGR3A,-4.216876868,5.475960339,1.11E-19,1.37E-18
IGKV1-27,-6.479570257,-1.197111184,1.11E-19,1.37E-18
