"","logFC","logCPM","PValue","FDR"
"HBA1",12.228663356134,5.46999149198164,2.45490426756796e-66,2.10716769649366e-64
"DEFA1",11.041722150514,0.182257399741551,1.50569808622223e-28,3.08419642644828e-27
"CHCHD10",11.0209716848489,0.164197392064366,7.67101359738817e-74,8.35265717406837e-72
"PHOSPHO1",10.9964883027692,4.85842280770594,4.21078876718638e-183,8.25292436322387e-180
"FCGR3B",10.6711920247297,7.23285569142521,1.38708250029101e-68,1.29457556963251e-66
"SLC4A1",10.6302761410501,6.65118150272835,3.60532860667628e-86,5.41366258000073e-84
"ALPL",10.4443222570301,5.51436583729997,2.1488354263279e-78,2.62362237511557e-76
"HBM",10.2681948750886,4.94937978551856,1.11669748612584e-48,5.36576744333422e-47
"LOC105376333",10.2124918127613,-0.55972140985597,3.36020729818611e-38,1.11425431502362e-36
"PI3",10.1907716154396,3.41635797039147,3.2015304134171e-74,3.51686699307491e-72
"MIR4477B",10.0833321726495,-0.673833009480648,8.40655663159123e-59,5.80801043420827e-57
"LINC01002",9.92168023577924,1.48065576453071,5.70378184914304e-95,1.15436484934912e-92
"ALAS2",9.90582519202959,7.96961459766525,3.92626526844547e-33,1.02747851252031e-31
"LYL1",9.86203862795628,5.26817073486816,3.08079807607475e-124,1.61585689514011e-121
"CXCR1",9.84300174120587,6.12337428785072,2.99824280076325e-84,4.37849269245579e-82
"RILP",9.81158806421489,-0.910369245391917,5.7644163734732e-38,1.88464531458971e-36
"AHSP",9.71007177601536,4.98986241121476,7.01607250381408e-31,1.62989097922353e-29
"PRKACA",9.59213765446187,-1.09247987170773,1.17067620797172e-65,9.88544474119247e-64
"SELENBP1",9.31176956063638,5.35685568980689,5.3098095318709e-50,2.66126510305976e-48
"TNFRSF10C",9.28170679853946,4.79788340385055,7.04200562546169e-104,1.84674117948287e-101
"MMP9",9.22851498983363,4.49335970195284,5.93660736748744e-63,4.65417519490242e-61
"LOC122455342",9.16495956420936,-1.4458687620084,2.69068415769163e-36,8.22646858360251e-35
"MYL4",9.10216053681724,3.39245069314728,1.73813868559318e-63,1.3860074199744e-61
"HSPA6",9.09281194826603,4.13914751526083,3.70876680352484e-99,8.3199257226784e-97
"BASP1",9.09023234394143,5.1354589687862,2.14207221726913e-125,1.19057652684903e-122
"DEFA3",9.08987507622584,3.28383135742577,2.7326464506688e-30,6.15241966000334e-29
"HBQ1",9.00793121308913,3.11160901052479,1.74819852512976e-50,8.8814686053625e-49
"IGHV5-51",8.98601264758375,-1.58859794415682,4.687260662457e-27,8.92376788390778e-26
"CXCR2",8.95762585466681,6.34711427618331,9.69491419940821e-69,9.11689166342834e-67
"DEFA4",8.92315937509717,-1.65088306928801,3.07296072136755e-15,2.66497401730335e-14
"CEACAM3",8.88826553221112,3.74758202839966,3.86900139331358e-115,1.41252689103534e-112
"KRT23",8.87990463069882,-1.67512713608205,2.00070118247968e-27,3.87235505895847e-26
"MGAT4B",8.8481991577644,-0.793432334118184,1.14158215422214e-46,5.09728751092067e-45
"KLF1",8.83132870576252,2.92525063076418,6.32193308182861e-47,2.85706876255116e-45
"PBX2",8.60712189588933,0.225572984423141,4.87056434248681e-122,2.26718681937333e-119
"LOC100132287",8.58787169409735,-1.01366939454489,9.08643325885543e-45,3.81476536782996e-43
"ALOX5",8.5217772121101,1.09905629750293,6.02684258197907e-51,3.1214685801157e-49
"IGKV6D-21",8.51557015700307,-1.95959251667635,7.14519127527594e-22,1.00407463358491e-20
"SLPI",8.49051175249531,1.69548436380396,9.94738334744515e-51,5.09533161589422e-49
"FKBP8",8.47212957478636,9.26021975746865,3.67147771176729e-157,3.59795153969743e-154
"MMP25",8.47128761384522,6.11932665160609,2.56796341842176e-206,7.35602997989291e-203
"AZU1",8.45310626409294,-2.02552636596876,1.49477943599915e-14,1.22953602422964e-13
"OR2W3",8.45067937491185,2.70872952108466,7.95171281148038e-51,4.08997007440218e-49
"LOC112268337",8.41093688353229,-2.04421086773198,7.96412466785746e-31,1.84208719569158e-29
"FFAR2",8.36393763143353,5.47760058712751,1.15437024876766e-51,6.12358884527903e-50
"SECTM1",8.3517394648699,5.75918512950053,1.34638194777952e-89,2.26868404313853e-87
"RUNDC3A",8.3414943250504,4.17107430969159,2.67246806816902e-67,2.39807321423003e-65
"SBNO2",8.31606370275021,1.26624730365598,2.60465110109408e-72,2.6942945098234e-70
"DCAF15",8.2765440838578,-0.746193183109874,6.23091619483387e-47,2.81935708601967e-45
"CEBPD",8.22162187162301,4.39812323589984,5.31852553061816e-88,8.35681739386876e-86
"DGAT2",8.21372700140443,3.99017486930948,4.83708736582023e-76,5.62900926299311e-74
"CA1",8.19585392883264,4.26865225428415,3.60883197819249e-26,6.59417536976988e-25
"DEFA1B",8.19448159336541,-2.20547716206375,1.1445612642931e-10,6.45597045153148e-10
"IFIT1B",8.14292021081018,2.7846064091714,8.43182601247903e-46,3.65958938087071e-44
"YBX3",8.12578005848652,6.33116449498912,5.96609851383168e-78,7.23685806373218e-76
"NFIX",8.12331142290575,3.15393131685843,2.61578894145142e-68,2.40516949112863e-66
"CCL4",8.12188029578523,-2.25961817406357,9.28811668676614e-19,1.0695119891728e-17
"IGHV6-1",8.11323016612202,-2.26581569998933,2.57636057793105e-09,1.25331275717276e-08
"AQP9",7.97485516829537,5.83840148933263,7.75866669608012e-44,3.13028157199705e-42
"HBZ",7.95693770408892,0.507020236628935,3.22518793751657e-18,3.56176671426986e-17
"SCO2",7.93314875674984,0.673130727482506,7.53949692431519e-66,6.38098468101303e-64
"SLC6A8",7.88492325382578,3.69383607570387,1.15712697196513e-61,8.74041608702015e-60
"CD177",7.88048541816726,4.09134374097821,1.07519124139263e-44,4.49876928519327e-43
"PRR33",7.84951328442059,-2.45701325337498,1.09899034975188e-31,2.6766057314853e-30
"PABPN1",7.83433401911973,-0.223437027434716,1.80561425034421e-108,5.55696438583207e-106
"EPB42",7.83355246434743,4.74282410702111,8.52413719929375e-61,6.19981142899414e-59
"IGHV1-24",7.80517047386244,-2.49430611995357,2.05668421975625e-09,1.01054048897616e-08
"KCNJ15",7.78901770916537,3.87277337084425,3.2287621000319e-81,4.23365745926366e-79
"LINC00570",7.7778525326203,-0.0653748369372271,1.14362653786023e-25,2.03670533923372e-24
"SAMD1",7.75027600000543,-2.52679577804085,5.87327051002118e-26,1.06223759360213e-24
"ITPK1",7.74893986111416,0.526558527219478,8.4292574058829e-73,8.91753171982026e-71
"CSF2RA",7.7268516924278,-0.100591843383226,3.59415939112626e-42,1.36435169792203e-40
"CFD",7.71193144222496,-0.546290816893079,1.91707401300301e-38,6.43152424956928e-37
"CMTM2",7.70604541010015,2.15138274035832,1.38419129538639e-62,1.08062682702084e-60
"LOC112268330",7.70020867999653,-1.73443747706787,1.15824434385808e-21,1.60401119824958e-20
"KRT1",7.6988951762292,4.13038156710858,3.91799138054106e-36,1.19006591370284e-34
"CEBPB",7.65405001671224,3.42694569262821,2.40298006955857e-127,1.46696024279167e-124
"IGHV1-69",7.6507343671547,-2.60225668219078,2.91774434143889e-10,1.57743730445474e-09
"SPI1",7.62576505951235,7.05285660554793,3.27742702287393e-67,2.92681306726145e-65
"KLC3",7.61363586911265,1.13782730026953,1.05763422692727e-44,4.43028582413323e-43
"NCF1",7.61032353117555,6.14986654773413,6.46538427686635e-55,3.85840456868952e-53
"LOC102724999",7.60359500747707,-1.80770882066061,1.76089833974556e-35,5.1796282206781e-34
"PADI4",7.59644791187217,0.65153484629308,1.39762341325044e-44,5.81520651240593e-43
"IGHGP",7.5927936419322,-0.947224151912145,1.75069223314794e-14,1.43126296531715e-13
"IGHV5-10-1",7.58321108424266,-1.79544373730051,2.51614600281126e-09,1.22546116922166e-08
"CTSZ",7.58071513662264,5.36451792254142,3.38453098845809e-87,5.18668927897905e-85
"FRAT2",7.57842941138771,4.94963033207727,7.86591913155402e-144,6.36780353347696e-141
"CTSG",7.57632841720539,0.242516019813218,1.86611174669292e-31,4.47470285480346e-30
"LY6E",7.56498393488942,1.52009711227149,1.33123824605872e-47,6.1468969789145e-46
"LOC441081",7.56198359209531,0.34891087301278,1.45683043096236e-37,4.67680244987994e-36
"OSCAR",7.56053561559937,0.487725137552836,1.37405738936956e-69,1.32218406001894e-67
"ADGRG3",7.56042162775708,4.38092656644806,1.76843928968564e-69,1.69292829585099e-67
"CHI3L1",7.54545183928152,2.41867183401873,2.30821038540304e-70,2.27998531941708e-68
"SCARF1",7.54469771501949,-1.85297290548095,1.3705884706267e-22,2.01816307068674e-21
"BATF2",7.46185074845719,2.40803476141718,1.18072772308931e-45,5.10675025320822e-44
"SURF6",7.45232006059739,-2.7409575028694,1.77543726897699e-20,2.30769663034674e-19
"CSF3R",7.43608448158787,8.55101672348887,2.41709662446472e-57,1.57912738944635e-55
"SERPING1",7.41198258241466,4.52519528012935,8.8341493509893e-59,6.08086668542496e-57
"TYMP",7.37646130946982,6.60964540795362,1.49139485272932e-102,3.72738610206626e-100
"TXNDC5",7.33072551096744,0.224127853033608,1.50163891076274e-33,4.02878468284537e-32
"LOC729737",7.3159720118395,4.28974717345964,4.47660601422342e-121,2.00848592004417e-118
"RN7SL3",7.29646225592196,0.42971535584433,6.94283178936582e-31,1.6138833520861e-29
"LOC105375112",7.28109688092329,-2.8598874685354,6.19997770779275e-15,5.2413387028489e-14
"IGHV2-70D",7.27850041423893,-2.85765195262752,2.37137846449069e-10,1.29521505777602e-09
"CYP4F3",7.2574196711126,2.52763923417466,2.05509048325209e-84,3.04898464166631e-82
"HES4",7.25616998422302,1.74684509352982,1.42350241183825e-47,6.54442053264749e-46
"IGHV3-7",7.21538345629477,-2.0932064892082,7.13937911975339e-17,7.10484604597799e-16
"LOC102725035",7.20333655058417,0.489799693314748,1.21367413552235e-35,3.60127578746746e-34
"FCGR2A",7.17231246285333,6.20274140635537,1.35081666603265e-54,7.95934522569459e-53
"MEFV",7.16635929123075,4.44665449680775,9.20696082259419e-69,8.67994972335658e-67
"LINC00937",7.16635053396377,0.331183848320844,5.56593656816087e-32,1.37742744917703e-30
"APOBEC3A_B",7.1524009512186,-1.31156899093282,9.4438951556206e-38,3.05544058818554e-36
"UNC93B1",7.14642713402561,4.51478572645117,2.42209200541756e-95,5.01090467720802e-93
"ANXA3",7.13267867322646,2.58040989964365,8.77945408717496e-45,3.69421571471535e-43
"NCF1B",7.13255317880719,4.5823531424422,5.49561035666946e-82,7.52393507617698e-80
"PGLYRP1",7.10779094135419,2.79075451831707,3.38638329403261e-45,1.43791935560411e-43
"NCF1C",7.05167788340194,5.49761612951166,1.59219905212394e-72,1.6655028230911e-70
"STK11",7.04937110185864,4.25279706076447,1.19426163395884e-170,1.53355548231011e-167
"HBA2",7.0488100530916,6.49374858744303,1.32904080956332e-17,1.40602700873093e-16
"DMTN",7.03198025114486,6.67911160406886,3.8055389208584e-66,3.25033174022583e-64
"LINC01001",7.02159814979036,0.728620034046798,2.22109100120629e-72,2.30393336473318e-70
"ZBED1",7.00804231180661,-3.03948213947931,2.78840426802869e-23,4.25737542177615e-22
"GYPA",6.99415819011584,0.237253017893115,4.92727435860034e-15,4.20203347495883e-14
"CEBPE",6.99345753613558,0.654493835720323,7.03696224863488e-62,5.35888419584692e-60
"LILRA6",6.97909136293899,1.84922160658385,1.14236672667129e-56,7.23479498886263e-55
"GLT1D1",6.97805037103601,3.6884549120399,1.00662694991494e-74,1.12908978879164e-72
"LRG1",6.96362064790967,4.3235880719141,4.59653531825919e-96,9.67064286534769e-94
"LINC02597",6.94764669672844,1.84495061444226,9.74724530272567e-51,4.99969239432784e-49
"IGKV1-9",6.94692500485729,-0.967282340542362,5.75380963499807e-21,7.6963404093999e-20
"TGFB1",6.94662645096706,6.25912879709047,4.90669191848573e-265,1.8272030035249e-260
"KEL",6.91968706877392,-3.09626940124758,1.24169630500093e-09,6.23931030926049e-09
"MROH6",6.91543323971448,-2.32518858964705,1.21441499513292e-23,1.89935321309345e-22
"LTF",6.88635779796757,3.31357126632542,3.21985393194123e-37,1.01959303207109e-35
"FPR2",6.86379319841712,3.54916201896203,7.65913345348968e-41,2.79352077056319e-39
"IGHV2-5",6.84122377880387,-3.14152621210641,6.83390545087776e-13,4.82624322179474e-12
"ASCL2",6.83585355001227,0.861660630130858,1.77727733061937e-61,1.33167063410331e-59
"AKAP17A",6.81868526512499,-2.39806091137432,1.44418334833358e-29,3.13038089107067e-28
"STEAP4",6.81847844967556,3.77999574520852,1.08487418265195e-70,1.08893880560043e-68
"CNTNAP3C",6.8169545115015,-3.18092870060861,6.54879222589504e-08,2.68461551849521e-07
"HRAS",6.81666643198337,-2.37963255236179,8.83133912469856e-18,9.47752846295821e-17
"RNF187",6.80519164001573,-0.765690585049934,1.97394112669223e-38,6.61039510943272e-37
"IL3RA",6.78863154327213,-3.18470213967542,9.34353738217348e-16,8.4761020359259e-15
"SOWAHD",6.78593385217688,0.516552454226395,8.15988919621205e-100,1.91110763382227e-97
"ZYX",6.77805690710367,0.770319093557711,1.24268172631272e-69,1.19886592762071e-67
"CISD3",6.7640656056109,-1.95712775183144,7.68307159914351e-18,8.28583560036216e-17
"CAMP",6.76401080066856,1.96371595235076,3.14059770047093e-34,8.72130632124064e-33
"YBX3P1",6.75071893324048,-0.143373939861757,1.11062427020219e-33,3.01666937987304e-32
"NTNG2",6.74648244900872,4.38458779233423,4.41872554082061e-109,1.43086017751842e-106
"KREMEN1",6.7416239724536,2.68652070761045,3.76113984415318e-75,4.29635235142394e-73
"IGHV4-39",6.73167660393579,-1.36867196245889,1.70587669992685e-22,2.50000560521747e-21
"DYSF",6.69705847289545,5.24163221660412,1.10429965630395e-47,5.10844905603761e-46
"IGKV6-21",6.69113923170086,-3.24724769726604,1.31032166380097e-11,8.19671903885172e-11
"MNDA",6.66510630501668,7.14232506700848,6.63411398666227e-46,2.89622240034368e-44
"PDZK1IP1",6.64900325980176,3.7210071987664,2.13309323568791e-26,3.9441042206446e-25
"DERL3",6.64581431991981,-3.27928374519472,1.84496839062978e-09,9.10720809897435e-09
"SMIM1",6.64399874223309,1.95697046144592,2.9293869412491e-36,8.94159346763732e-35
"UBALD1",6.63554334269069,2.32756206063589,1.58838085670959e-107,4.65745785220538e-105
"TRIM58",6.62601066951014,5.13321703437204,2.87358489079055e-29,6.14996711196261e-28
"SH2B2",6.61463719835099,2.70821168077714,5.31293056892e-98,1.1638130673883e-95
"OGFR",6.60942048025416,4.58747078672945,5.98027341849495e-249,5.56748504578334e-245
"PADI2",6.59586476109196,4.24236880360405,1.86325045968855e-57,1.22157718078067e-55
"MIR9902-2",6.58535514961884,-3.33317726548252,3.33140209330003e-11,1.99450293492604e-10
"SLC25A37",6.57163821840319,8.19120931707253,6.75912972078086e-131,4.66117095689182e-128
"AATK",6.5655461637212,3.4015125933292,1.38834626529789e-99,3.23128916083925e-97
"ORAI1",6.5539156435966,-0.677551496314683,2.13989221962119e-82,2.96235860098414e-80
"NFAM1",6.54897706279485,6.16090291304949,1.60032067353973e-52,8.76387375910973e-51
"TAF15",6.54791035395369,-0.154685599374605,4.74962583320251e-43,1.87761482380709e-41
"VASP",6.54678726672205,6.17955243349643,5.24847520726032e-240,3.90895936486334e-236
"FCGR1CP",6.54312175082103,-0.053169686880601,3.68809625667714e-43,1.46107464364255e-41
"PTMS",6.51732439593017,2.82303920904275,4.40947076628672e-67,3.90033923671618e-65
"TMCC2",6.51501563316947,4.15967700833261,1.53488321387756e-36,4.73550256848273e-35
"SENP3",6.51482796418205,-1.34370749050933,4.75991078202756e-54,2.77393298297221e-52
"PRTN3",6.5011112900466,-3.37594860423602,4.39176602580389e-08,1.84296794044299e-07
"ZNF467",6.49835647350715,3.57284918508058,9.53207626664463e-89,1.53664497010207e-86
"B3GNT8",6.48913306794743,2.45303884806226,1.04434563855632e-64,8.58507444463553e-63
"IGHV3-13",6.48565947889618,-3.37111359120746,3.43297214244653e-07,1.27229746827793e-06
"MMP8",6.48310175557589,1.22108325233653,7.80095763463063e-27,1.46939737661108e-25
"IGKV1-27",6.47957025545875,-1.1971098790932,1.11012242076663e-19,1.370230322404e-18
"LRFN1",6.46890586891092,2.27588876359859,5.0321965951442e-131,3.535735264275e-128
"CDC34",6.45999438941531,4.69519295405326,1.39071409983644e-118,5.69107718283616e-116
"P2RY13",6.45165760784383,4.25284111900241,4.21250488167719e-51,2.18785870695644e-49
"NRGN",6.42676964285589,5.4532348522769,3.74693210862936e-32,9.32700566799791e-31
"REXO4",6.41547328311806,-2.68184770379184,2.22649873536168e-15,1.95871926307899e-14
"IGHV4-59",6.41234897446107,-2.22868441552036,3.74007353149759e-17,3.80953496278552e-16
"IGLV7-43",6.40642265095915,-3.4407657346429,6.60441927780844e-10,3.42728497054499e-09
"IGKV1-13",6.39326764477343,-3.43285734012955,3.4838569538937e-13,2.53389353722749e-12
"PROK2",6.37745960384189,3.13875614776105,4.49205599387549e-66,3.81047091471365e-64
"IGHD",6.35831841051835,-1.09026420160825,1.15340984722115e-28,2.38753914956468e-27
"SERPINA1",6.35185922093192,5.48587569898927,3.37854888043944e-45,1.43623038537311e-43
"PPP1R9B",6.33472019808127,4.96611219060276,8.12628883466417e-220,3.02614869914059e-216
"RXRB",6.3302533436213,-1.70874242339005,5.96404860834061e-38,1.94820356250874e-36
"GLRX5",6.32767126213605,4.20643614384341,3.27059923799226e-65,2.74310461764851e-63
"GYPB",6.32697168292819,0.501398490793848,9.83766384205159e-20,1.21790147544601e-18
"SURF1",6.31620879053725,-1.74211418786348,1.10329086170574e-20,1.45280934933027e-19
"IFI27",6.31527655368103,1.341345019096,1.14955091114419e-18,1.31474589619467e-17
"IGHV3-21",6.30557414834811,-1.50414141839017,1.07723860020694e-22,1.59949315124028e-21
"SIGLEC5",6.29258524319807,3.66941811147405,1.79496746887373e-52,9.80099612513031e-51
"HCAR3",6.28043137287714,2.98520514076943,2.01650823774816e-28,4.09001907764182e-27
"MCRIP1",6.27782649602949,-0.914700018415701,2.33009819507542e-35,6.78424759080638e-34
"TESC",6.27680872543259,3.76293230005472,7.48549516482118e-65,6.22215076881197e-63
"RFLNB",6.27579486980509,-0.483249525930331,3.38581973118017e-65,2.83336047122288e-63
"CLC",6.26239092802975,1.58838123195082,8.87450971189185e-30,1.941703097304e-28
"LOC105378187",6.26118327277387,-3.51756274617657,3.24678336637389e-12,2.15290181232901e-11
"IRF9",6.25109808383159,0.729375906432691,6.98390827894517e-36,2.09736903548096e-34
"RNA45SN3",6.2421610898702,-2.80968220483722,1.20927251740029e-19,1.49063552715887e-18
"EHBP1L1",6.23429471494211,5.36905710642463,4.1485763003474e-228,1.93111041060796e-224
"ORM1",6.23406908624552,0.33466344475173,7.70812893202121e-30,1.69247059728501e-28
"KIR2DS4",6.23238979701279,-3.5266318552547,3.18422774696748e-07,1.18613040981616e-06
"RFX1",6.22414370055304,-1.78660628492048,1.5079534961335e-32,3.83570220235762e-31
"RAP1GAP",6.20442437376297,2.9389078326741,9.22097111478519e-29,1.91511290208302e-27
"HLX",6.18939647958808,2.05729129526555,5.18126480970745e-38,1.69995700659644e-36
"MME",6.18121685719141,3.55793639351747,8.86870130587181e-82,1.20095115610677e-79
"FPR1",6.18097484128088,6.82598034808663,1.40330832658152e-39,4.92998101637447e-38
"TNS1",6.17055024481458,4.27696681501774,1.22685881628101e-43,4.92316761416902e-42
"IGHV3-11",6.1662020819148,-2.85403084378659,4.92782722528325e-11,2.88942462670954e-10
"SIRPA",6.1578384600731,4.56852826133601,1.80331370320804e-42,6.93019597458866e-41
"MIR223HG",6.15544639718343,3.55585271072436,9.01711698751596e-45,3.78993701465132e-43
"LILRB3",6.15167306530276,0.00192005235003242,5.1287804543794e-28,1.02134040289109e-26
"ZBTB4",6.14865446309482,-2.11046866518878,1.24723150233836e-38,4.23002312528034e-37
"PCSK1N",6.14800277234293,1.51573237726058,8.76004459778084e-54,5.06743375611046e-52
"LOC101927999",6.13557298019124,3.00904485638225,5.22340092741665e-42,1.9647901730916e-40
"PANX2",6.13431530851657,1.7539166321898,7.54985557167244e-89,1.22772520363978e-86
"LOC105376568",6.1160720394283,-1.03261144849644,2.0148904443574e-22,2.94245118656569e-21
"HCAR2",6.11548086560936,2.92244133835374,1.56872692910545e-24,2.60328975547941e-23
"FAM189B",6.10924848921475,-3.60461913812379,2.35846464763974e-13,1.74155988525592e-12
"CHMP4B",6.10123603783056,3.97800963872108,9.18911032949675e-165,1.0693539986254e-161
"IGHE",6.09787351590818,-3.62489103556171,2.86841799125826e-10,1.55234729801579e-09
"SCRIB",6.09394072640419,-1.49113110303243,2.71552213331728e-37,8.65041306438e-36
"MMP23B",6.09321988180616,-1.44718227341323,8.34721370299631e-21,1.10541213046188e-19
"LOC107987425",6.09278270084792,-1.19082233940151,2.89679790757135e-24,4.72716289570769e-23
"CLN8-AS1",6.07213910306903,-2.92093241743539,4.79978257828065e-15,4.09764106906449e-14
"UBTD1",6.06288053026621,1.08325658450902,7.72745506105102e-55,4.59684822713225e-53
"LTB4R",6.06229049959017,-2.47973589011806,2.677671734099e-25,4.67481564491856e-24
"DYRK1B",6.06086538165513,-1.93921031448296,4.16429452180847e-32,1.03589955709837e-30
"C1RL",6.05151118382097,-2.16745801131606,3.4089224143056e-23,5.18353866011948e-22
"NOP9",6.04638845880431,-3.64101267578638,1.74662547680795e-14,1.42825178152946e-13
"OSBP2",6.04496113207423,3.95835156945716,1.09636366872645e-42,4.26619505326063e-41
"ADGRE3",6.04270311709947,2.42944241713647,1.35760503380607e-55,8.37017447912324e-54
"GMPR",6.0415849139351,4.30334492078244,3.28377583395103e-33,8.62981850956264e-32
"LOC606724",6.02231090606727,-2.52852888609144,1.87695057285543e-30,4.26453705811856e-29
"RCC2",6.02085764391009,-1.38892718277379,2.41477102175299e-30,5.45984566357375e-29
"LOC100128276",5.99749976112314,-0.5989667014409,1.44870013125869e-28,2.97398810297367e-27
"C3orf86",5.99665570320657,0.713767634199129,8.78341935317737e-56,5.43331816101283e-54
"HBG1",5.99234474762138,-2.51794985604383,9.91807664245694e-10,5.0456182525745e-09
"IGHV1-2",5.99093911961049,-2.98305053505396,1.44916636165908e-11,9.01378088221524e-11
"LOC107986865",5.98312113928626,-3.73221762472166,6.47989357374175e-05,0.000170076654068628
"LOC107984948",5.97811386221374,-0.0666211377723686,7.3335697724865e-22,1.03015769429508e-20
"RNA45SN1",5.97590792565234,-3.68100870365966,5.58093454051039e-12,3.60938557405464e-11
"IL1RN",5.97444887104055,4.84952562712683,4.36971461744749e-31,1.02664859709228e-29
"KCNJ2",5.97205221405672,1.94071644880279,1.03750842843019e-56,6.59313589868806e-55
"NFE2",5.9709955965846,5.73385219254009,1.66851045411167e-30,3.79558098965573e-29
"CLDN9",5.96999602216426,0.503538108795645,2.45043690219589e-58,1.67127875093173e-56
"UBXN6",5.96575202448195,6.23282596402319,8.8215536283331e-98,1.90991764863661e-95
"MBOAT7",5.96305890750452,-0.351339948350283,9.65438814495236e-50,4.78721384993184e-48
"LOC107987398",5.95016906152394,0.121354791523383,9.52332058970446e-30,2.08121440985918e-28
"SLC16A3",5.94722396084974,4.58369001654618,1.73853337743876e-120,7.5280516793537e-118
"ESPN",5.9390356351567,2.13515942642347,3.94588403756352e-58,2.6428197063818e-56
"MIR4539",5.93020213626681,-3.71588831321521,9.99738936198922e-08,3.98942115785594e-07
"PFDN6",5.92971979735906,-3.02181776471233,1.16926246563594e-09,5.89363358930923e-09
"IGHV3-49",5.9222716326741,-3.04165456810934,7.65663841336809e-10,3.95020168849285e-09
"LOC105378415",5.91920594644584,1.88746367153145,2.12815253062654e-84,3.13242182166014e-82
"TLR8",5.91260475636593,3.0709025129667,1.16147814725584e-45,5.0293354332163e-44
"S100P",5.91201356201717,2.25967049315006,5.91511635282419e-29,1.24167428333044e-27
"IGHV3-64",5.90125824505222,-3.72878656429431,4.04817772010794e-07,1.48376072951869e-06
"IGHG3",5.89853911022348,1.69344977593711,2.26163571652773e-20,2.92434209888111e-19
"BCL2L1",5.89328026989461,6.07846903223101,1.11875959959105e-70,1.11993249271965e-68
"ZNF787",5.88656627734869,2.93106206737114,1.07161871798835e-173,1.53484651689109e-170
"CCNJL",5.88231440082138,2.32265696498154,7.78940958519668e-57,4.9754686714089e-55
"PRSS33",5.86040763227757,0.746733277022034,1.94558715210294e-24,3.20724745272958e-23
"MIR4537",5.85375315640183,-3.74844317602063,1.18028181942044e-09,5.94756626162353e-09
"MARCKS",5.85364464382207,3.83797954469408,3.16324550880804e-61,2.35121955094816e-59
"BTNL8",5.85023243206827,1.06105490381743,1.00628985287533e-68,9.43910020937642e-67
"TIMP2",5.84513827206776,3.9585443003538,1.88531594324876e-102,4.68048536070937e-100
"EFHD2",5.8402930577422,6.69331573663489,2.71514447023853e-174,4.0443705970885e-171
"C5AR2",5.83823322585599,2.97801096476835,1.438143605347e-121,6.61173206413788e-119
"LOC107987463",5.83587591521147,-3.75331541007039,4.68088790853479e-07,1.7014307938109e-06
"CUEDC1",5.83127800965957,1.74528858668736,1.07639448422668e-90,1.86436531154034e-88
"DOK3",5.83004711499202,5.53102957022259,2.29851991374844e-53,1.30479547359875e-51
"LILRA3",5.82822077368926,-0.841125386635291,3.89123902900676e-31,9.18288024088611e-30
"TOR4A",5.82686303489711,2.9806356242276,2.46919902151303e-142,1.95639366727922e-139
"PLVAP",5.825895262495,1.42274961494263,1.69423608600033e-28,3.45897245650035e-27
"SHISA4",5.82325974011639,0.972610959574926,6.45326531753036e-32,1.59147779575837e-30
"IGKV1-12",5.81828088129461,-1.56533493243755,5.65114188591834e-21,7.56444545973088e-20
"ODF3B",5.81668583998618,3.89776202553047,1.43262622993451e-75,1.64659161038676e-73
"HSPA7",5.81579781638081,1.90590008377041,4.07467717172363e-36,1.23664957781431e-34
"TMEM252",5.8121260410591,-2.6829548182394,2.00797868567428e-17,2.0963027271047e-16
"AS3MT",5.80959867004437,-3.77413267054225,8.14739040859701e-10,4.19003827407463e-09
"LOC105373211",5.80789432995817,-0.218398890421735,1.78225054970282e-31,4.28464998194857e-30
"FCGR1A",5.80444050716214,2.80053616080861,1.23421586167357e-35,3.65931245803043e-34
"RNF31",5.79496085987701,-0.118762587754266,5.04739977407299e-26,9.15538822146634e-25
"LOC112268070",5.79194927394838,-3.78657892709867,2.44253271290089e-11,1.48477759868946e-10
"ESRG",5.79107751811669,-1.46261975039251,1.8746622316482e-11,1.15275011301762e-10
"H1-10",5.78747109332926,4.0901355129297,3.79779573728337e-181,7.07130577303477e-178
"F8A3",5.78729213574165,-3.10890642700901,1.10243132271276e-20,1.45219101614787e-19
"PLCXD1",5.78723174736783,-2.67781855409213,1.28475157852079e-22,1.89401678671954e-21
"GPR27",5.78122762875789,0.69371431288712,2.63713063729084e-63,2.08944910217178e-61
"IGKV1-8",5.78059491556182,-2.36091128250639,5.65943490071968e-16,5.23476642493542e-15
"VSTM1",5.77956906539861,-3.80029498468268,7.73798454621905e-10,3.98885391080636e-09
"IGKV1D-13",5.77638363220269,-1.58455634214527,1.29668538442849e-27,2.53210629421775e-26
"SEMA7A",5.77541728853666,-3.13078919185598,1.04713917580592e-11,6.60922301149771e-11
"BPI",5.76905308023318,1.35769986736742,1.11970446243309e-32,2.85985421649835e-31
"DCAF12",5.76712738360175,6.09373461496104,7.41249608116757e-62,5.63334574625712e-60
"F8A1",5.76056609787422,-0.105894498490856,4.70501447326815e-61,3.4558192104543e-59
"APOBEC3A",5.75947680154498,3.95263907201407,3.46809377782174e-39,1.19914897114488e-37
"COL18A1",5.75861264862233,3.33287979835996,1.11675914261345e-56,7.08466673113839e-55
"CDKN1C",5.75265533941298,-2.701293472001,6.43581085601214e-14,5.01492279696665e-13
"IER5L",5.7524661919567,0.395813077895932,4.30434890822577e-61,3.17405245531524e-59
